case_id,stain,slice_idx,patch_idx,patch_attn_weight,slice_attn_weight,stain_attn_weight,effective_weight,true_label,pred_label
86,h&e,2,30,0.09461846202611923,0.24623773992061615,0.06509045511484146,0.0015165188366820632,0,0
86,melan,0,65,0.002251751720905304,0.9067047238349915,0.746745228767395,0.0015246102601378139,0,0
86,sox10,0,138,0.011696014553308487,0.732041597366333,0.18816429376602173,0.0016110568833282352,0,0
86,melan,0,125,0.0023897963110357523,0.9067047238349915,0.746745228767395,0.001618077135955182,0,0
86,h&e,1,46,0.09740828722715378,0.26892006397247314,0.06509045511484146,0.0017050472597250877,0,0
86,h&e,1,79,0.09860191494226456,0.26892006397247314,0.06509045511484146,0.0017259406736502862,0,0
86,h&e,2,8,0.1155877560377121,0.24623773992061615,0.06509045511484146,0.0018526089472117244,0,0
86,sox10,0,81,0.01396187860518694,0.732041597366333,0.18816429376602173,0.0019231662656162538,0,0
86,melan,0,66,0.0029840508941560984,0.9067047238349915,0.746745228767395,0.0020204334997353524,0,0
86,sox10,1,31,0.04132940247654915,0.267958402633667,0.18816429376602173,0.002083836887130381,0,0
86,melan,0,102,0.003106791991740465,0.9067047238349915,0.746745228767395,0.0021035387262043105,0,0
86,sox10,1,94,0.04324599727988243,0.267958402633667,0.18816429376602173,0.002180471987314432,0,0
86,sox10,0,148,0.015842510387301445,0.732041597366333,0.18816429376602173,0.0021822121793992843,0,0
86,h&e,2,14,0.14218977093696594,0.24623773992061615,0.06509045511484146,0.002278978767905691,0,0
86,h&e,0,3,0.1742253303527832,0.20405350625514984,0.06509045511484146,0.0023140496158793942,0,0
86,h&e,1,54,0.13425928354263306,0.26892006397247314,0.06509045511484146,0.0023500918660358723,0,0
86,sox10,1,35,0.046677377074956894,0.267958402633667,0.18816429376602173,0.002353482855177506,0,0
86,melan,1,30,0.03412994369864464,0.09329525381326675,0.746745228767395,0.002377757601901766,0,0
86,h&e,3,79,0.1332865059375763,0.28078871965408325,0.06509045511484146,0.0024360328918020665,0,0
